id,last_name,first_name,title,address,city,zip_code,phone_number,email,social_security_regime,birth_date,effective_date,spouse_birth_date,num_children,source,child1_birth_date,child2_birth_date,child3_birth_date,child4_birth_date,child5_birth_date,submission_date,medical_care,hospitalization,optical,dental,age_at_submission,current_age,spouse_age_at_submission,spouse_current_age,child1_age_at_submission,child1_current_age,child2_age_at_submission,child2_current_age,child3_age_at_submission,child3_current_age,child4_age_at_submission,child4_current_age,child5_age_at_submission,child5_current_age,spouse_age_diff,child_age_diff,days_to_effective,social_security_regime_encoded,regime_score,source_score,zip_score,coverage_score,children_score,age_score,email_quality,phone_quality,contact_quality_score,priority_score,days_since_submission,freshness_multiplier,adjusted_score
4383,Richard,Alain,Mme,69 Rue des Fleurs,Lille,59000,0786723781,alain.richard97@orange.fr,Régime général,1998-11-27,2020-11-23,2001-05-15,0,ORANGE_01_09,,,,,,2020-12-09,3,2,2,3,22,27,19,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.0,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,15.0,1816.0,0.2,3.0
13729,Richard,Alain,M,165 Rue République,Villeurbanne,69100,0678095098,alain.richard@gmail.com,Régime général,1981-12-08,2022-10-21,,0,web,2019-12-21,2017-05-11,,,,,2,4,3,4,-999,44,-999,-999,-999,5,-999,8,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
10537,Richard,Alain,M,131 Rue Nationale,Saint-Denis,93200,0756931561,alain.richard@hotmail.fr,Régime général,1972-10-24,2023-09-09,,0,web,2006-12-06,,,,,,3,3,3,3,-999,53,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
12123,Richard,Alain,M,185 Rue des Fleurs,Rennes,35000,0652953517,alain.richard@orange.fr,Régime agricole,1994-01-10,2024-03-22,1992-07-11,2,Celibataire_45_Eric,2020-03-12,2023-05-06,,,,2024-11-02,3,3,1,4,30,31,32,33,4,5,1,2,-999,-999,-999,-999,-999,-999,2.0,26,0,4,0.5,1,0,11,2,0.0,0.5,1.0,1.5,18.0,392.0,0.2,3.6
15021,Robert,Alain,M,32 Rue Victor Hugo,Saint-Étienne,42000,0736352590,alain.robert@hotmail.fr,Régime général,1956-01-10,2019-09-20,,0,web,,,,,,,4,3,2,3,-999,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
122,Rousseau,Alain,M,190 Rue des Fleurs,Lyon,69001,0675973832,alain.rousseau70@free.fr,Régime général,1940-07-03,2019-08-13,,2,web,2010-05-11,2017-09-15,2019-06-07,,,2019-04-08,2,4,2,4,78,85,-999,-999,8,15,1,8,-999,6,-999,-999,-999,-999,,70,127,1,0.5,0,0,12,2,1.5,0.5,1.0,1.5,17.5,2427.0,0.2,3.5
16063,Rousseau,Alain,M,190 Rue des Fleurs,Lyon,69001,0675973832,alain.rousseau70@free.fr,Régime général,1940-07-03,2019-08-13,,2,web,2010-05-11,2017-09-15,2019-06-07,,,2019-04-08,2,4,2,4,78,85,-999,-999,8,15,1,8,-999,6,-999,-999,-999,-999,,70,127,1,0.5,0,0,12,2,1.5,0.5,1.0,1.5,17.5,2427.0,0.2,3.5
10781,Rousseau,Alain,Mme,36 Rue République,Rennes,35000,0661052801,alain.rousseau@hotmail.fr,Régime général,1961-04-03,2025-08-15,,0,MH-30M,2024-05-05,2015-01-24,,,,,2,1,2,3,-999,64,-999,-999,-999,1,-999,10,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,8,0,0.0,0.5,1.0,1.5,12.0,,,
2209,Rousseau,Alain,M,10 Rue Nationale,Créteil,94000,0623033582,alain.rousseau@yahoo.fr,Régime général,1949-06-21,2019-04-15,,2,MH-12M,2009-12-28,2016-12-22,,,,2019-11-04,3,2,4,3,70,76,-999,-999,9,15,2,8,-999,-999,-999,-999,-999,-999,,61,0,1,0.5,1,1,12,2,1.5,0.5,1.0,1.5,19.5,2217.0,0.2,3.9
11377,Roussel,Alain,Mme,27 Rue Victor Hugo,Argenteuil,95100,0631570588,alain.roussel55@orange.fr,Régime général,1959-12-14,2023-07-22,,0,web,,,,,,,4,4,4,4,-999,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
14532,Roussel,Alain,M,105 Rue République,Marseille,13001,0680259177,alain.roussel@hotmail.fr,Régime TNS,1950-02-17,2021-06-12,1949-01-11,0,web,2011-10-11,2011-08-23,2015-11-01,,,,3,3,3,3,-999,75,-999,76,-999,14,-999,14,-999,10,-999,-999,-999,-999,,0,0,3,1.0,0,0,12,0,0.0,0.5,1.0,1.5,15.5,,,
6759,Roux,Alain,Mme,27 Rue Victor Hugo,Grenoble,38000,0650757313,alain.roux@gmail.com,Régime général,1958-03-10,2025-06-19,1953-04-03,2,ORANGE_01_09,2008-05-03,2009-01-11,,,,2025-04-06,3,1,3,4,67,67,72,72,16,17,16,16,-999,-999,-999,-999,-999,-999,5.0,51,74,1,0.5,1,0,11,2,1.5,0.5,1.0,1.5,19.5,237.0,0.2,3.9
15284,Roux,Alain,M,159 Rue Victor Hugo,Nice,06000,0605139155,alain.roux@laposte.net,Alsace-Moselle,1939-10-11,2019-12-31,1939-02-13,0,web,2014-03-03,,,,,,2,2,4,4,-999,86,-999,86,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,12,0,0.0,0.5,1.0,1.5,14.5,,,
5728,Roux,Alain,Mme,193 Rue Nationale,Marseille,13001,0610883968,alain.roux@sfr.fr,Régime général,1954-11-24,2025-07-15,1958-04-17,0,web,2020-12-16,2008-08-03,,,,,2,4,2,4,-999,71,-999,67,-999,4,-999,17,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
6156,Simon,Alain,M,62 Rue des Fleurs,Angers,49000,0786888141,alain.simon@gmail.com,Hors sécu,1996-09-28,2019-12-31,,0,MH1,,,,,,2019-12-12,2,1,3,2,23,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,19,5,0.8,1,0,8,0,0.0,0.5,1.0,1.5,12.3,2179.0,0.2,2.46
15903,Simon,Alain,M,25 Rue Victor Hugo,Le Havre,76600,0698648580,alain.simon@yahoo.fr,Régime général,1944-10-19,2019-10-28,1943-12-05,0,PROGES,2006-02-22,,,,,,4,3,4,2,-999,81,-999,82,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
15300,Thomas,Alain,Mme,160 Rue République,Reims,51100,0602383996,alain.thomas76@sfr.fr,Régime général,1955-09-14,2020-06-25,1957-07-18,2,fb-compagne-2023,2003-07-03,2010-02-25,,,,2020-08-04,3,2,4,2,64,70,63,68,17,22,10,15,-999,-999,-999,-999,-999,-999,1.0,47,0,1,0.5,1,0,11,2,1.0,0.5,1.0,1.5,19.0,1943.0,0.2,3.8
4330,André,Alain,Mme,71 Rue des Fleurs,Nantes,44000,0690713297,alain_andre94@laposte.net,Régime TNS,1972-11-28,2021-09-17,,1,web,1996-07-09,,,,,2021-04-09,2,4,2,2,48,53,-999,-999,24,29,-999,-999,-999,-999,-999,-999,-999,-999,,24,161,3,1.0,0,0,10,1,0.5,0.5,1.0,1.5,14.0,1695.0,0.2,2.8
6605,André,Alain,M,54 Rue République,Grenoble,38000,0635266662,alain_andre@free.fr,Régime général,1957-02-11,2020-03-12,1956-10-15,0,Celibataire_178_Vital,,,,,,2020-04-02,4,4,3,4,63,68,63,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0,0,0,1,0.5,1,0,12,0,1.0,0.5,1.0,1.5,18.0,2067.0,0.2,3.6
8778,Bertrand,Alain,M,103 Rue Victor Hugo,Nîmes,30000,0636907746,alain_bertrand@free.fr,Régime général,1950-12-28,2022-05-10,,0,web,1999-11-11,,,,,,3,3,4,4,-999,74,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
14542,Bertrand,Alain,M,130 Rue Victor Hugo,Villeurbanne,69100,0649838245,alain_bertrand@laposte.net,Régime TNS,1986-09-25,2020-01-15,1986-03-22,3,MH1,2018-03-07,2011-01-17,2004-03-25,,,2019-03-12,4,3,4,1,32,39,32,39,1,7,8,14,14,21,-999,-999,-999,-999,0.0,18,309,3,1.0,1,0,12,2,0.0,0.5,1.0,1.5,18.5,2454.0,0.2,3.7
1623,Bertrand,Alain,Mme,42 Rue Victor Hugo,Toulouse,31000,0617710629,alain_bertrand@orange.fr,Régime général,1972-04-20,2024-04-28,,2,web,2002-06-11,2004-08-27,,,,2024-09-04,4,4,3,4,52,53,-999,-999,22,23,20,21,-999,-999,-999,-999,-999,-999,,30,0,1,0.5,0,0,12,2,1.0,0.5,1.0,1.5,18.0,451.0,0.2,3.6
15106,Blanc,Alain,M,92 Rue des Fleurs,Marseille,13001,0793780146,alain_blanc@gmail.com,Régime agricole,1954-05-24,2021-07-18,,0,PROGES,,,,,,,4,4,4,3,-999,71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
15887,Blanc,Alain,Mme,124 Rue Victor Hugo,Montreuil,93100,0747415177,alain_blanc@sfr.fr,Régime général,1958-05-24,2021-08-09,1956-05-26,0,fb-compagne-2023,,,,,,2021-03-07,2,3,2,1,62,67,64,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0,0,155,1,0.5,1,1,8,0,1.0,0.5,1.0,1.5,13.0,1728.0,0.2,2.6
8387,Bonnet,Alain,M,160 Rue de la Paix,Le Havre,76600,0697278577,alain_bonnet3@free.fr,Hors sécu,1963-05-21,2021-08-27,,1,zra-sept,2014-01-25,,,,,2021-06-08,3,3,3,4,58,62,-999,-999,7,11,-999,-999,-999,-999,-999,-999,-999,-999,,51,80,5,0.8,1,0,12,1,1.0,0.5,1.0,1.5,18.3,1635.0,0.2,3.66
14140,Bonnet,Alain,M,116 Rue Nationale,Montreuil,93100,0600138702,alain_bonnet55@orange.fr,Régime général,1950-07-15,2023-04-05,,0,ORANGE_01_09,,,,,,2023-03-04,3,3,3,3,72,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,32,1,0.5,1,1,12,0,1.5,0.5,1.0,1.5,17.5,1001.0,0.2,3.5
13718,Bonnet,Alain,Mme,140 Rue Victor Hugo,Nantes,44000,0608254162,alain_bonnet@free.fr,Régime général,1974-04-15,2020-08-08,,0,MH-80,1995-07-13,2000-07-18,,,,,3,2,3,4,-999,51,-999,-999,-999,30,-999,25,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
1791,Bonnet,Alain,M,164 Rue Nationale,Toulon,83000,0796319946,alain_bonnet@gmail.com,Régime général,2002-06-19,2023-09-12,2005-02-15,0,web,,,,,,,2,2,3,3,-999,23,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
2076,Bonnet,Alain,M,124 Rue Victor Hugo,Boulogne-Billancourt,92100,0715422412,alain_bonnet@hotmail.fr,Régime général,1965-10-16,2021-09-15,1962-04-20,0,web,,,,,,,4,3,3,4,-999,60,-999,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
2358,Clement,Alain,M,181 Rue République,Versailles,78000,0639303803,alain_clement32@orange.fr,Régime général,1958-01-01,2022-05-12,,0,PROGES,2015-05-04,2005-08-26,,,,,3,3,2,3,-999,67,-999,-999,-999,10,-999,20,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
10372,Clement,Alain,M,10 Rue des Fleurs,Montreuil,93100,0730091355,alain_clement@hotmail.fr,Régime général,1987-03-28,2022-01-22,1984-08-11,0,web,,,,,,,1,4,2,3,-999,38,-999,41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,10,0,0.0,0.5,1.0,1.5,13.0,,,
1078,Clement,Alain,Mme,79 Rue des Fleurs,Saint-Denis,93200,0714202593,alain_clement@orange.fr,Régime général,1999-03-25,2023-10-01,2001-09-18,0,web,,,,,,2023-12-09,3,4,2,1,24,26,22,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0,0,0,1,0.5,0,1,10,0,0.0,0.5,1.0,1.5,14.0,721.0,0.2,2.8
9684,Clement,Alain,Mme,105 Rue République,Grenoble,38000,0700816668,alain_clement@orange.fr,Régime général,1979-07-03,2020-11-11,1984-01-04,0,web,2010-11-20,,,,,,4,2,3,3,-999,46,-999,41,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
15029,David,Alain,M,37 Rue Nationale,Nantes,44000,0734112033,alain_david@free.fr,Régime général,1961-04-11,2023-08-31,1959-06-12,3,web,1999-10-05,2000-08-07,1999-10-03,,,2023-08-08,4,4,2,2,62,64,64,66,23,26,23,25,23,26,-999,-999,-999,-999,2.0,39,23,1,0.5,0,0,12,2,1.0,0.5,1.0,1.5,19.0,844.0,0.2,3.8
10854,David,Alain,M,4 Rue Victor Hugo,Paris,75001,0684981910,alain_david@laposte.net,Régime général,1964-10-26,2020-05-22,,0,web,,,,,,2020-01-03,2,4,4,4,55,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,140,1,0.5,0,1,12,0,1.0,0.5,1.0,1.5,15.0,2157.0,0.2,3.0
13299,David,Alain,M,98 Rue Nationale,Rennes,35000,0720027353,alain_david@sfr.fr,Alsace-Moselle,1953-08-20,2020-02-07,,0,web,2004-04-26,,,,,,3,3,3,4,-999,72,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,12,0,0.0,0.5,1.0,1.5,14.5,,,
8232,Dubois,Alain,Mme,198 Rue de la Paix,Toulouse,31000,0748495658,alain_dubois@gmail.com,Régime agricole,1952-06-05,2019-05-09,1949-06-21,0,MH-32MC,,,,,,,3,4,4,2,-999,73,-999,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
8732,Dumont,Alain,Mme,117 Rue Victor Hugo,Villeurbanne,69100,0679879547,alain_dumont@yahoo.fr,Hors sécu,1996-10-12,2020-04-10,,0,DR,,,,,,2020-04-04,4,2,1,3,23,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,6,5,0.8,1,0,10,0,0.0,0.5,1.0,1.5,14.3,2065.0,0.2,2.86
16146,Dumont,Alain,Mme,117 Rue Victor Hugo,Villeurbanne,69100,0679879547,alain_dumont@yahoo.fr,Hors sécu,1996-10-12,2020-04-10,,0,DR,,,,,,2020-04-04,4,2,1,3,23,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,6,5,0.8,1,0,10,0,0.0,0.5,1.0,1.5,14.3,2065.0,0.2,2.86
11148,Dumont,Alain,Mme,27 Rue des Fleurs,Saint-Étienne,42000,0767194397,alain_dumont@yahoo.fr,Régime général,1996-10-04,2024-04-15,1996-05-06,0,MH-50M-Eric,,,,,,,2,2,2,3,-999,29,-999,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,
4647,Dupont,Alain,Mme,164 Rue Victor Hugo,Créteil,94000,0745148181,alain_dupont@free.fr,Régime TNS,1947-10-23,2019-03-03,,0,web,2008-08-27,2018-05-08,,,,,4,3,3,1,-999,78,-999,-999,-999,17,-999,7,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,0,1,11,0,0.0,0.5,1.0,1.5,14.5,,,
6609,Dupont,Alain,M,68 Rue des Fleurs,Dijon,21000,0623901988,alain_dupont@gmail.com,Régime général,2003-07-07,2025-08-19,,0,web,,,,,,,4,3,2,3,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
8843,Dupont,Alain,M,187 Rue République,Nice,06000,0687355755,alain_dupont@gmail.com,Régime général,2000-10-25,2024-10-24,,0,web,,,,,,,2,4,2,3,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,
12900,Dupont,Alain,M,183 Rue Nationale,Montreuil,93100,0676380424,alain_dupont@orange.fr,Régime CFE,1968-08-07,2020-11-23,,0,web,,,,,,,3,2,3,3,-999,57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,6,0.5,0,1,11,0,0.0,0.5,1.0,1.5,14.0,,,
3210,Dupont,Alain,M,150 Rue des Fleurs,Toulouse,31000,0636919571,alain_dupont@sfr.fr,Hors sécu,1955-09-28,2025-10-06,1951-12-14,0,web,,,,,,2025-01-09,4,4,3,4,69,70,73,74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.0,0,270,5,0.8,0,0,12,0,1.5,0.5,1.0,1.5,16.8,324.0,0.2,3.36
6272,Durand,Alain,Mme,72 Rue Victor Hugo,Le Havre,76600,0799317084,alain_durand15@gmail.com,Régime agricole,1941-11-25,2019-10-23,,0,MH-50M-Eric,,,,,,,2,1,2,1,-999,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,0,6,0,0.0,0.5,1.0,1.5,10.0,,,
14113,Faure,Alain,Mme,147 Rue de la Paix,Paris,75001,0776971067,alain_faure62@orange.fr,Régime général,1970-12-22,2021-03-13,1965-12-13,0,web,,,,,,,2,1,2,4,-999,54,-999,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,9,0,0.0,0.5,1.0,1.5,12.0,,,
1888,Faure,Alain,M,102 Rue de la Paix,Argenteuil,95100,0609805183,alain_faure73@yahoo.fr,Régime général,1986-02-13,2023-01-18,1981-10-22,3,web,2022-07-06,2005-12-25,2006-02-11,,,2022-12-11,2,4,1,2,36,39,41,44,0,3,16,19,16,19,-999,-999,-999,-999,5.0,20,38,1,0.5,0,1,9,2,0.5,0.5,1.0,1.5,15.5,1084.0,0.2,3.1
2858,Faure,Alain,M,182 Rue Victor Hugo,Nîmes,30000,0653774226,alain_faure@gmail.com,Alsace-Moselle,1948-04-10,2023-02-17,1943-05-20,0,web,,,,,,2023-10-01,3,4,3,4,75,77,80,82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.0,0,0,2,0.0,0,0,12,0,1.5,0.5,1.0,1.5,17.0,790.0,0.2,3.4
687,Faure,Alain,M,67 Rue Victor Hugo,Toulouse,31000,0634918911,alain_faure@sfr.fr,Régime général,1970-12-13,2023-04-16,1975-11-16,0,MH2,2007-05-13,2006-06-01,2004-06-25,,,,3,2,4,2,-999,55,-999,50,-999,18,-999,19,-999,21,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
10050,Faure,Alain,M,10 Rue Victor Hugo,Lyon,69001,0664155408,alain_faure@yahoo.fr,Régime TNS,1965-12-25,2019-05-25,,0,web,2019-12-13,2012-11-21,2010-04-13,,,,4,2,3,3,-999,59,-999,-999,-999,5,-999,13,-999,15,-999,-999,-999,-999,,0,0,3,1.0,0,0,12,0,0.0,0.5,1.0,1.5,15.5,,,
6657,Fontaine,Alain,M,142 Rue de la Paix,Villeurbanne,69100,0741675226,alain_fontaine@yahoo.fr,Régime général,1968-08-03,2021-06-17,,0,web,2005-07-26,,,,,,2,2,3,3,-999,57,-999,-999,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
987,Fournier,Alain,M,144 Rue Victor Hugo,Bordeaux,33000,0774029286,alain_fournier@laposte.net,Régime général,1962-08-13,2022-03-28,,0,web,,,,,,,2,2,4,4,-999,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
9724,Fournier,Alain,Mme,132 Rue des Fleurs,Saint-Denis,93200,0646489454,alain_fournier@orange.fr,Régime général,1981-10-23,2025-01-07,1981-02-03,0,web,,,,,,2025-02-01,2,2,2,4,43,44,44,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,0,0,1,0.5,0,1,10,0,0.5,0.5,1.0,1.5,14.5,301.0,0.2,2.9
14828,François,Alain,M,138 Rue Nationale,Toulouse,31000,0771689357,alain_françois36@hotmail.fr,Régime général,1980-02-28,2024-10-30,1982-07-05,0,MH-80,2012-04-01,,,,,,2,3,2,2,-999,45,-999,43,-999,13,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,
7155,François,Alain,M,124 Rue Nationale,Montreuil,93100,0618022806,alain_françois@laposte.net,Régime CFE,1959-02-08,2023-02-01,,0,ERIC,2004-04-27,2007-03-23,2012-10-27,,,,3,4,2,4,-999,66,-999,-999,-999,21,-999,18,-999,13,-999,-999,-999,-999,,0,0,6,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
10853,Garcia,Alain,M,92 Rue Nationale,Nantes,44000,0633166761,alain_garcia15@yahoo.fr,Régime général,2006-08-01,2024-07-30,,0,web,,,,,,,1,4,3,3,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,
15714,Garcia,Alain,Mme,38 Rue Nationale,Dijon,21000,0678874556,alain_garcia74@yahoo.fr,Régime général,1994-10-27,2022-08-16,,0,MH1,2020-02-07,,,,,,3,3,1,3,-999,31,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,
11581,Garcia,Alain,M,78 Rue République,Lyon,69001,0755223979,alain_garcia@laposte.net,Régime agricole,1952-03-25,2022-01-07,,0,Celibataire_178_Vital,,,,,,,4,2,4,3,-999,73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
3510,Garcia,Alain,M,54 Rue République,Marseille,13001,0768175579,alain_garcia@sfr.fr,Régime agricole,1972-08-16,2020-12-21,,2,web,2007-12-10,1996-10-21,,,,2020-06-11,2,4,4,2,47,53,-999,-999,12,17,23,29,-999,-999,-999,-999,-999,-999,,24,193,4,0.5,0,0,12,2,0.5,0.5,1.0,1.5,16.5,1997.0,0.2,3.3
2234,Garcia,Alain,Mme,168 Rue des Fleurs,Lyon,69001,0732109549,alain_garcia@sfr.fr,Hors sécu,1970-11-19,2020-11-08,1971-06-25,0,MH-12M,,,,,,,3,1,3,2,-999,55,-999,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,1,0,9,0,0.0,0.5,1.0,1.5,13.3,,,
7081,Garnier,Alain,Mme,113 Rue Victor Hugo,Reims,51100,0665662170,alain_garnier@free.fr,Hors sécu,1961-03-19,2024-07-06,,0,Celibataire_178_Vital,,,,,,,4,3,2,3,-999,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,1,0,12,0,0.0,0.5,1.0,1.5,16.3,,,
13703,Garnier,Alain,M,128 Rue Victor Hugo,Saint-Denis,93200,0731391355,alain_garnier@yahoo.fr,Régime agricole,1985-01-02,2021-05-25,,3,web,2020-12-03,2019-01-23,2017-12-01,,,2021-11-05,2,4,2,3,36,40,-999,-999,0,4,2,6,3,8,-999,-999,-999,-999,,33,0,4,0.5,0,1,11,2,0.5,0.5,1.0,1.5,16.5,1485.0,0.2,3.3
14852,Garnier,Alain,M,130 Rue Nationale,Boulogne-Billancourt,92100,0682424232,alain_garnier@yahoo.fr,Régime général,1997-02-21,2019-04-13,,0,web,2017-08-16,,,,,,3,2,4,4,-999,28,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
3415,Gauthier,Alain,M,113 Rue de la Paix,Toulon,83000,0623025300,alain_gauthier19@yahoo.fr,Régime CFE,1998-03-09,2024-11-10,2001-04-10,1,MH-50M-Eric,2022-12-26,,,,,2024-09-11,4,2,1,2,26,27,23,24,1,2,-999,-999,-999,-999,-999,-999,-999,-999,3.0,25,60,6,0.5,1,0,9,1,0.0,0.5,1.0,1.5,15.0,444.0,0.2,3.0
4920,Gauthier,Alain,M,87 Rue Victor Hugo,Nîmes,30000,0770226782,alain_gauthier39@laposte.net,Régime général,2006-10-27,2025-04-20,2007-04-04,0,MH2,,,,,,2025-05-02,2,3,2,3,18,19,18,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,15.0,211.0,0.2,3.0
9499,Girard,Alain,M,50 Rue des Fleurs,Lille,59000,0748208402,alain_girard@yahoo.fr,Régime général,2000-04-15,2021-10-31,2003-08-22,1,web,2021-05-02,,,,,2021-11-10,3,1,3,3,21,25,18,22,0,4,-999,-999,-999,-999,-999,-999,-999,-999,3.0,0,0,1,0.5,0,0,10,1,0.0,0.5,1.0,1.5,15.0,1480.0,0.2,3.0
7126,Guerin,Alain,M,130 Rue de la Paix,Bordeaux,33000,0674371481,alain_guerin@gmail.com,Alsace-Moselle,1994-03-26,2021-05-01,,0,web,,,,,,,4,2,4,2,-999,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,12,0,0.0,0.5,1.0,1.5,14.5,,,
12924,Guerin,Alain,Mme,80 Rue de la Paix,Lyon,69001,0702108526,alain_guerin@hotmail.fr,Régime général,1994-04-07,2021-07-24,,0,web,2017-02-12,2012-08-02,,,,,2,3,2,2,-999,31,-999,-999,-999,8,-999,13,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,
12865,Lambert,Alain,M,130 Rue de la Paix,Paris,75001,0718980545,alain_lambert@orange.fr,Régime général,1990-09-03,2024-06-24,,0,web,,,,,,,3,2,4,4,-999,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
608,Lambert,Alain,M,61 Rue de la Paix,Lille,59000,0691114281,alain_lambert@sfr.fr,Régime général,1994-09-03,2022-03-22,1998-10-02,0,web,2018-11-26,2016-12-06,2020-09-16,,,,2,3,2,3,-999,31,-999,27,-999,7,-999,8,-999,5,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
